skill_id,description,src_path
architect-review,Master software architect specializing in modern architecture,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/architect-review/SKILL.md
architecture,"Architectural decision-making framework. Requirements analysis, trade-off evaluation, ADR documentation. Use when making architecture decisions or analyzing system design.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/architecture/SKILL.md
architecture-patterns,"Master proven backend architecture patterns including Clean Architecture, Hexagonal Architecture, and Domain-Driven Design to build maintainable, testable, and scalable systems.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/architecture-patterns/SKILL.md
autoresearch,"Orchestrates end-to-end autonomous AI research projects using a two-loop architecture. The inner loop runs rapid experiment iterations with clear optimization targets. The outer loop synthesizes results, identifies patterns, and steers research direction. Routes to domain-specific skills for execution, supports continuous agent operation via Claude Code /loop and OpenClaw heartbeat, and produces research presentations and papers. Use when starting a research project, running autonomous experiments, or managing a multi-hypothesis research effort.",lib/orchestra-research-ai-research-skills/0-autoresearch-skill/SKILL.md
aws-serverless-eda,"AWS serverless and event-driven architecture expert based on Well-Architected Framework. Use when building serverless APIs, Lambda functions, REST APIs, microservices, or async workflows. Covers Lambda with TypeScript/Python, API Gateway (REST/HTTP), DynamoDB, Step Functions, EventBridge, SQS, SNS, and serverless patterns. Essential when user mentions serverless, Lambda, API Gateway, event-driven, async processing, queues, pub/sub, or wants to build scalable serverless applications with AWS best practices.",lib/zxkane-aws-skills/plugins/serverless-eda/skills/aws-serverless-eda/SKILL.md
backend-architect,"Expert backend architect specializing in scalable API design, microservices architecture, and distributed systems.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/backend-architect/SKILL.md
backend-patterns,"Backend architecture patterns, API design, database optimization, and server-side best practices for Node.js, Express, and Next.js API routes.",lib/affaan-m-everything-claude-code/.agents/skills/backend-patterns/SKILL.md
bdi-mental-states,"This skill should be used when the user asks to ""model agent mental states"", ""implement BDI architecture"", ""create belief-desire-intention models"", ""transform RDF to beliefs"", ""build cognitive agent"", or mentions BDI ontology, mental state modeling, rational agency, or neuro-symbolic AI integration.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/bdi-mental-states/SKILL.md
c4-architecture-c4-architecture,Generate comprehensive C4 architecture documentation for an existing repository/codebase using a bottom-up analysis approach.,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/c4-architecture-c4-architecture/SKILL.md
c4-component,"Expert C4 Component-level documentation specialist. Synthesizes C4 Code-level documentation into Component-level architecture, defining component boundaries, interfaces, and relationships.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/c4-component/SKILL.md
code-documentation-doc-generate,"You are a documentation expert specializing in creating comprehensive, maintainable documentation from code. Generate API docs, architecture diagrams, user guides, and technical references using AI-powered analysis and industry best practices.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/code-documentation-doc-generate/SKILL.md
comfyui-gateway,"REST API gateway for ComfyUI servers. Workflow management, job queuing, webhooks, caching, auth, rate limiting, and image delivery (URL + base64).",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/comfyui-gateway/SKILL.md
computer-use-agents,"The fundamental architecture of computer use agents: observe screen, reason about next action, execute action, repeat. This loop integrates vision models with action execution through an iterative pipeline.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/computer-use-agents/SKILL.md
data-engineering-data-pipeline,"You are a data pipeline architecture expert specializing in scalable, reliable, and cost-effective data pipelines for batch and streaming data processing.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/data-engineering-data-pipeline/SKILL.md
ddd-context-mapping,Map relationships between bounded contexts and define integration contracts using DDD context mapping patterns.,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/ddd-context-mapping/SKILL.md
ddd-strategic-design,"Design DDD strategic artifacts including subdomains, bounded contexts, and ubiquitous language for complex business domains.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/ddd-strategic-design/SKILL.md
ddd-tactical-patterns,"Apply DDD tactical patterns in code using entities, value objects, aggregates, repositories, and domain events with explicit invariants.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/ddd-tactical-patterns/SKILL.md
ddd:setup-code-formating,Sets up code formatting rules and style guidelines in CLAUDE.md,lib/neolabhq-context-engineering-kit/plugins/ddd/skills/setup-code-formating/SKILL.md
deployment-pipeline-design,Architecture patterns for multi-stage CI/CD pipelines with approval gates and deployment strategies.,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/deployment-pipeline-design/SKILL.md
design-an-interface,"Generate multiple radically different interface designs for a module using parallel sub-agents. Use when user wants to design an API, explore interface options, compare module shapes, or mentions ""design it twice"".",lib/mattpocock-skills/design-an-interface/SKILL.md
distributed-llm-pretraining-torchtitan,"Provides PyTorch-native distributed LLM pretraining using torchtitan with 4D parallelism (FSDP2, TP, PP, CP). Use when pretraining Llama 3.1, DeepSeek V3, or custom models at scale from 8 to 512+ GPUs with Float8, torch.compile, and distributed checkpointing.",lib/orchestra-research-ai-research-skills/01-model-architecture/torchtitan/SKILL.md
django-patterns,"Django architecture patterns, REST API design with DRF, ORM best practices, caching, signals, middleware, and production-grade Django apps.",lib/affaan-m-everything-claude-code/docs/ja-JP/skills/django-patterns/SKILL.md
docs-architect,"Creates comprehensive technical documentation from existing codebases. Analyzes architecture, design patterns, and implementation details to produce long-form technical manuals and ebooks.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/docs-architect/SKILL.md
document-release,"Post-ship documentation update. Reads all project docs, cross-references the diff, updates README/ARCHITECTURE/CONTRIBUTING/CLAUDE.md to match what shipped, polishes CHANGELOG voice, cleans up TODOS, and optionally bumps VERSION. Use when asked to ""update the docs"", ""sync documentation"", or ""post-ship docs"". Proactively suggest after a PR is merged or code is shipped. (gstack)",lib/garrytan-gstack/document-release/SKILL.md
domain-driven-design,Plan and route Domain-Driven Design work from strategic modeling to tactical implementation and evented architecture patterns.,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/domain-driven-design/SKILL.md
dse-loop,"Autonomous design space exploration loop for computer architecture and EDA. Runs a program, analyzes results, tunes parameters, and iterates until objective is met or timeout. Use when user says ""DSE"", ""design space exploration"", ""sweep parameters"", ""optimize"", ""find best config"", or wants iterative parameter tuning.",lib/wanshuiyin-auto-claude-code-research-in-sleep/skills/dse-loop/SKILL.md
electron-development,"Master Electron desktop app development with secure IPC, contextIsolation, preload scripts, multi-process architecture, electron-builder packaging, code signing, and auto-update.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/electron-development/SKILL.md
fastapi-pro,"Build high-performance async APIs with FastAPI, SQLAlchemy 2.0, and Pydantic V2. Master microservices, WebSockets, and modern Python async patterns.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/fastapi-pro/SKILL.md
graphql,You're a developer who has built GraphQL APIs at scale. You've seen the N+1 query problem bring down production servers. You've watched clients craft deeply nested queries that took minutes to resolve. You know that GraphQL's power is also its danger.,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/graphql/SKILL.md
hummingbird,"Expert guidance on Hummingbird 2 web framework. Use when developers mention: (1) Hummingbird, HB, or Hummingbird 2, (2) Swift web server or HTTP server, (3) server-side Swift routing or middleware, (4) building REST APIs in Swift, (5) RequestContext or ChildRequestContext, (6) HummingbirdAuth or authentication middleware, (7) HummingbirdWebSocket, (8) HummingbirdFluent or database integration, (9) ResponseGenerator or EditedResponse.",lib/joannis-claude-skills/hummingbird/SKILL.md
implementing-llms-litgpt,"Implements and trains LLMs using Lightning AI's LitGPT with 20+ pretrained architectures (Llama, Gemma, Phi, Qwen, Mistral). Use when need clean model implementations, educational understanding of architectures, or production fine-tuning with LoRA/QLoRA. Single-file implementations, no abstraction layers.",lib/orchestra-research-ai-research-skills/01-model-architecture/litgpt/SKILL.md
langchain-architecture,"Master the LangChain framework for building sophisticated LLM applications with agents, chains, memory, and tool integration.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/langchain-architecture/SKILL.md
laravel-expert,"Senior Laravel Engineer role for production-grade, maintainable, and idiomatic Laravel solutions. Focuses on clean architecture, security, performance, and modern standards (Laravel 10/11+).",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/laravel-expert/SKILL.md
laravel-patterns,"Laravel architecture patterns, routing/controllers, Eloquent ORM, service layers, queues, events, caching, and API resources for production apps.",lib/affaan-m-everything-claude-code/docs/tr/skills/laravel-patterns/SKILL.md
lightning-architecture-review,"Review Bitcoin Lightning Network protocol designs, compare channel factory approaches, and analyze Layer 2 scaling tradeoffs. Covers trust models, on-chain footprint, consensus requirements, HTLC/PTLC compatibility, liveness, and watchtower support.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/lightning-architecture-review/SKILL.md
microservices-patterns,"Master microservices architecture patterns including service boundaries, inter-service communication, data management, and resilience patterns for building distributed systems.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/microservices-patterns/SKILL.md
monorepo-architect,"Expert in monorepo architecture, build systems, and dependency management at scale. Masters Nx, Turborepo, Bazel, and Lerna for efficient multi-project development. Use PROACTIVELY for monorepo setup,",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/monorepo-architect/SKILL.md
multi-cloud-architecture,"Decision framework and patterns for architecting applications across AWS, Azure, and GCP.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/multi-cloud-architecture/SKILL.md
multi-platform-apps-multi-platform,"Build and deploy the same feature consistently across web, mobile, and desktop platforms using API-first architecture and parallel implementation strategies.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/multi-platform-apps-multi-platform/SKILL.md
n8n-expression-syntax,"Validate n8n expression syntax and fix common errors. Use when writing n8n expressions, using {{}} syntax, accessing $json/$node variables, troubleshooting expression errors, or working with webhook data in workflows.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/n8n-expression-syntax/SKILL.md
nanogpt,"Educational GPT implementation in ~300 lines. Reproduces GPT-2 (124M) on OpenWebText. Clean, hackable code for learning transformers. By Andrej Karpathy. Perfect for understanding GPT architecture from scratch. Train on Shakespeare (CPU) or OpenWebText (multi-GPU).",lib/orchestra-research-ai-research-skills/01-model-architecture/nanogpt/SKILL.md
nemo-evaluator-sdk,"Evaluates LLMs across 100+ benchmarks from 18+ harnesses (MMLU, HumanEval, GSM8K, safety, VLM) with multi-backend execution. Use when needing scalable evaluation on local Docker, Slurm HPC, or cloud platforms. NVIDIA's enterprise-grade platform with container-first architecture for reproducible benchmarking.",lib/orchestra-research-ai-research-skills/11-evaluation/nemo-evaluator/SKILL.md
nerdzao-elite,"Senior Elite Software Engineer (15+) and Senior Product Designer. Full workflow with planning, architecture, TDD, clean code, and pixel-perfect UX validation.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/nerdzao-elite/SKILL.md
nestjs-expert,"You are an expert in Nest.js with deep knowledge of enterprise-grade Node.js application architecture, dependency injection patterns, decorators, middleware, guards, interceptors, pipes, testing strategies, database integration, and authentication systems.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/nestjs-expert/SKILL.md
nnsight-remote-interpretability,"Provides guidance for interpreting and manipulating neural network internals using nnsight with optional NDIF remote execution. Use when needing to run interpretability experiments on massive models (70B+) without local GPU resources, or when working with any PyTorch architecture.",lib/orchestra-research-ai-research-skills/04-mechanistic-interpretability/nnsight/SKILL.md
odoo-woocommerce-bridge,"Sync Odoo with WooCommerce: products, inventory, orders, and customers via WooCommerce REST API and Odoo external API.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/odoo-woocommerce-bridge/SKILL.md
openapi-spec-generation,"Generate and maintain OpenAPI 3.1 specifications from code, design-first specs, and validation patterns. Use when creating API documentation, generating SDKs, or ensuring API contract compliance.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/openapi-spec-generation/SKILL.md
pakistan-payments-stack,"Design and implement production-grade Pakistani payment integrations (JazzCash, Easypaisa, bank/PSP rails, optional Raast) for SaaS with PKR billing, webhook reliability, and reconciliation.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/pakistan-payments-stack/SKILL.md
plugin-architecture-patterns,plugin architecture patterns,lib/kreuzberg-dev-kreuzberg/.ai-rulez/skills/plugin-architecture-patterns/SKILL.md
producthunt,"Search and retrieve content from Product Hunt. Get posts, topics, users, and collections via the GraphQL API. Use when user mentions Product Hunt, PH, or product launches.",lib/resciencelab-opc-skills/skills/producthunt/SKILL.md
production-code-audit,"Autonomously deep-scan entire codebase line-by-line, understand architecture and patterns, then systematically transform it to production-grade, corporate-level professional quality with optimizations",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/production-code-audit/SKILL.md
pubmed-database,"Direct REST API access to PubMed. Advanced Boolean/MeSH queries, E-utilities API, batch processing, citation management. For Python workflows, prefer biopython (Bio.Entrez). Use this for direct HTTP/REST work or custom API implementations.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/pubmed-database/SKILL.md
python-development-python-scaffold,"You are a Python project architecture expert specializing in scaffolding production-ready Python applications. Generate complete project structures with modern tooling (uv, FastAPI, Django), type hint",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/python-development-python-scaffold/SKILL.md
rails-conventions,"Rails 8.x application architecture, implementation, and review guidance for production codebases. Use when building or reviewing Ruby on Rails 8 features across models, controllers, routes, Hotwire, jobs, APIs, performance, security, and testing. Trigger for requests mentioning Rails 8, Active Record, Active Job, GoodJob, Solid Queue, Turbo/Stimulus, REST resources, migrations, code quality, naming, and production readiness.",lib/ethos-link-rails-conventions/SKILL.md
readme,"When the user wants to create or update a README.md file for a project. Also use when the user says ""write readme,"" ""create readme,"" ""document this project,"" ""project documentation,"" or asks for help with README.md. This skill creates absurdly thorough documentation covering local setup, architecture, and deployment.",lib/shpigford-skills/readme/SKILL.md
rwkv-architecture,"RNN+Transformer hybrid with O(n) inference. Linear time, infinite context, no KV cache. Train like GPT (parallel), infer like RNN (sequential). Linux Foundation AI project. Production at Windows, Office, NeMo. RWKV-7 (March 2025). Models up to 14B parameters.",lib/orchestra-research-ai-research-skills/01-model-architecture/rwkv/SKILL.md
salesforce-development,Use @wire decorator for reactive data binding with Lightning Data Service or Apex methods. @wire fits LWC's reactive architecture and enables Salesforce performance optimizations.,lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/salesforce-development/SKILL.md
shopify-development,"Build Shopify apps, extensions, themes using GraphQL Admin API, Shopify CLI, Polaris UI, and Liquid.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/shopify-development/SKILL.md
site-architecture,"Technical SEO - robots.txt, sitemap, meta tags, Core Web Vitals",lib/alinaqi-claude-bootstrap/skills/site-architecture/SKILL.md
software-architecture,"Guide for quality focused software architecture. This skill should be used when users want to write code, design architecture, analyze code, in any case that relates to software development.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/software-architecture/SKILL.md
springboot-patterns,"Spring Boot architecture patterns, REST API design, layered services, data access, caching, async processing, and logging. Use for Java Spring Boot backend work.",lib/affaan-m-everything-claude-code/docs/ja-JP/skills/springboot-patterns/SKILL.md
swift-library-design,"Expert guidance on Swift library and framework design. Use when developers mention: (1) designing a Swift library or framework, (2) public API design patterns, (3) protocol-oriented architecture or associated types, (4) result builders or DSL design, (5) performance optimization for libraries, (6) @inlinable or @usableFromInline, (7) noncopyable types for APIs, (8) progressive disclosure in API design, (9) ResponseGenerator or builder patterns.",lib/joannis-claude-skills/swift-library-design/SKILL.md
ubiquitous-language,"Extract a DDD-style ubiquitous language glossary from the current conversation, flagging ambiguities and proposing canonical terms. Saves to UBIQUITOUS_LANGUAGE.md. Use when user wants to define domain terms, build a glossary, harden terminology, create a ubiquitous language, or mentions ""domain model"" or ""DDD"".",lib/mattpocock-skills/ubiquitous-language/SKILL.md
uniprot-database,"Direct REST API access to UniProt. Protein searches, FASTA retrieval, ID mapping, Swiss-Prot/TrEMBL. For Python workflows with multiple databases, prefer bioservices (unified interface to 40+ services). Use this for direct HTTP/REST work or UniProt-specific control.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/uniprot-database/SKILL.md
woocommerce,"WooCommerce REST API - products, orders, customers, webhooks",lib/alinaqi-claude-bootstrap/skills/woocommerce/SKILL.md
wordpress-theme-development,"WordPress theme development workflow covering theme architecture, template hierarchy, custom post types, block editor support, responsive design, and WordPress 7.0 features: DataViews, Pattern Editing, Navigation Overlays, and admin refresh.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/wordpress-theme-development/SKILL.md
