"id","description","path","triggers","src","primary_hub","assigned_hubs","match_score","is_primary"
"react-component-performance","Diagnose slow React components and suggest targeted performance fixes.","skill-manage/src/antigravity-awesome-skills/skills/react-component-performance/SKILL.md","react;component;performance","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"react-flow-architect","Build production-ready ReactFlow applications with hierarchical navigation, performance optimization, and advanced state management.","skill-manage/src/antigravity-awesome-skills/skills/react-flow-architect/SKILL.md","react;flow;architect","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"react-modernization","Master React version upgrades, class to hooks migration, concurrent features adoption, and codemods for automated transformation.","skill-manage/src/antigravity-awesome-skills/skills/react-modernization/SKILL.md","react;modernization","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","8","true"
"react-nextjs-development","React and Next.js 14+ application development with App Router, Server Components, TypeScript, Tailwind CSS, and modern frontend patterns.","skill-manage/src/antigravity-awesome-skills/skills/react-nextjs-development/SKILL.md","react;nextjs;development","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","13","true"
"react-patterns","Modern React patterns and principles. Hooks, composition, performance, TypeScript best practices.","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-web-wizard/skills/react-patterns/SKILL.md","react;patterns","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","8","true"
"react-state-management","Master modern React state management with Redux Toolkit, Zustand, Jotai, and React Query. Use when setting up global state, managing server state, or choosing between state management solutions.","skill-manage/src/antigravity-awesome-skills/skills/react-state-management/SKILL.md","react;state;management","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"react-web","React web development with hooks, React Query, Zustand","skill-manage/src/alinaqi-claude-bootstrap/skills/react-web/SKILL.md","react;web","external:alinaqi-claude-bootstrap","frontend/react-nextjs","frontend/react-nextjs","8","true"
"remotion-best-practices","Best practices for Remotion - Video creation in React","skill-manage/src/antigravity-awesome-skills/skills/remotion-best-practices/SKILL.md","remotion;best;practices","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"shopify-apps","Modern Shopify app template with React Router","skill-manage/src/antigravity-awesome-skills/skills/shopify-apps/SKILL.md","shopify;apps","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"spline-3d-integration","Use when adding interactive 3D scenes from Spline.design to web projects, including React embedding and runtime control API.","skill-manage/src/antigravity-awesome-skills/skills/spline-3d-integration/SKILL.md","spline;3d;integration","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"supabase-nextjs","Next.js with Supabase and Drizzle ORM","skill-manage/src/alinaqi-claude-bootstrap/skills/supabase-nextjs/SKILL.md","supabase;nextjs","external:alinaqi-claude-bootstrap","frontend/react-nextjs","frontend/react-nextjs","4","true"
"sveltekit","Build full-stack web applications with SvelteKit — file-based routing, SSR, SSG, API routes, and form actions in one framework.","skill-manage/src/antigravity-awesome-skills/skills/sveltekit/SKILL.md","sveltekit","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","100","true"
"tanstack-query-expert","Expert in TanStack Query (React Query) — asynchronous state management. Covers data fetching, stale time configuration, mutations, optimistic updates, and Next.js App Router (SSR) integration.","skill-manage/src/antigravity-awesome-skills/skills/tanstack-query-expert/SKILL.md","tanstack;query;expert","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"trpc-fullstack","Build end-to-end type-safe APIs with tRPC — routers, procedures, middleware, subscriptions, and Next.js/React integration patterns.","skill-manage/src/antigravity-awesome-skills/skills/trpc-fullstack/SKILL.md","trpc;fullstack","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","4","true"
"vercel-ai-sdk-expert","Expert in the Vercel AI SDK. Covers Core API (generateText, streamText), UI hooks (useChat, useCompletion), tool calling, and streaming UI components with React and Next.js.","skill-manage/src/antigravity-awesome-skills/skills/vercel-ai-sdk-expert/SKILL.md","vercel;ai;sdk;expert","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","8","true"
"vercel-react-best-practices","React and Next.js performance optimization guidelines from Vercel Engineering. This skill should be used when writing, reviewing, or refactoring React/Next.js code to ensure optimal performance patterns. Triggers on tasks involving React components, Next.js pages, data fetching, bundle optimization, or performance improvements.","skill-manage/src/Charlie85270-Dorothy/.agents/skills/vercel-react-best-practices/SKILL.md","vercel;react;best;practices","external:Charlie85270-Dorothy","frontend/react-nextjs","frontend/react-nextjs","4","true"
"web-artifacts-builder","To build powerful frontend claude.ai artifacts, follow these steps:","skill-manage/src/antigravity-awesome-skills/skills/web-artifacts-builder/SKILL.md","web;artifacts;builder","external:antigravity-awesome-skills","frontend/react-nextjs","frontend/react-nextjs","100","true"
