skill_id,description,src_path
phantom,"Build frontend Solana applications with Phantom Connect SDK and Helius infrastructure. Covers React, React Native, and browser SDK integration, transaction signing via Helius Sender, API key proxying, token gating, NFT minting, crypto payments, real-time updates, and secure frontend architecture.",lib/helius-labs-core-ai/helius-cursor/skills/phantom/SKILL.md
rdkit,"Cheminformatics toolkit for fine-grained molecular control. SMILES/SDF parsing, descriptors (MW, LogP, TPSA), fingerprints, substructure search, 2D/3D generation, similarity, reactions. For standard workflows with simpler interface, use datamol (wrapper around RDKit). Use rdkit for advanced control, custom sanitization, specialized algorithms.",lib/K-Dense-AI-claude-scientific-skills/scientific-skills/rdkit/SKILL.md
react-best-practices,"Comprehensive performance optimization guide for React and Next.js applications, maintained by Vercel. Use when writing new React components or Next.js pages, implementing data fetching (client or server-side), or reviewing code for performance issues.",lib/antigravity-awesome-skills/plugins/antigravity-bundle-typescript-javascript/skills/react-best-practices/SKILL.md
react-component-performance,Diagnose slow React components and suggest targeted performance fixes.,lib/antigravity-awesome-skills/skills/react-component-performance/SKILL.md
react-flow-node-ts,Create React Flow node components following established patterns with proper TypeScript types and store integration.,lib/antigravity-awesome-skills/skills/react-flow-node-ts/SKILL.md
react-modernization,"Master React version upgrades, class to hooks migration, concurrent features adoption, and codemods for automated transformation.",lib/antigravity-awesome-skills/skills/react-modernization/SKILL.md
react-nextjs-development,"React and Next.js 14+ application development with App Router, Server Components, TypeScript, Tailwind CSS, and modern frontend patterns.",lib/antigravity-awesome-skills/skills/react-nextjs-development/SKILL.md
react-patterns,"Modern React patterns and principles. Hooks, composition, performance, TypeScript best practices.",lib/antigravity-awesome-skills/plugins/antigravity-bundle-web-wizard/skills/react-patterns/SKILL.md
react-ui-patterns,"Modern React UI patterns for loading states, error handling, and data fetching. Use when building UI components, handling async data, or managing UI states.",lib/antigravity-awesome-skills/skills/react-ui-patterns/SKILL.md
react-web,"React web development with hooks, React Query, Zustand",lib/alinaqi-claude-bootstrap/skills/react-web/SKILL.md
remotion-best-practices,Best practices for Remotion - Video creation in React,lib/antigravity-awesome-skills/skills/remotion-best-practices/SKILL.md
sanity-best-practices,"Sanity development best practices for schema design, GROQ queries, TypeGen, Visual Editing, images, Portable Text, Studio structure, localization, migrations, and framework integrations such as Next.js, Nuxt, Astro, Remix, SvelteKit, Angular, Hydrogen, and the App SDK. Use this skill whenever working with Sanity schemas, defineType or defineField, GROQ or defineQuery, content modeling, Presentation or preview setups, Sanity-powered frontend integrations, or when reviewing and fixing a Sanity codebase.",lib/agent-toolkit/skills/sanity-best-practices/SKILL.md
senior-frontend,"Frontend development skill for React, Next.js, TypeScript, and Tailwind CSS applications. Use when building React components, optimizing Next.js performance, analyzing bundle sizes, scaffolding frontend projects, implementing accessibility, or reviewing frontend code quality.",lib/antigravity-awesome-skills/skills/senior-frontend/SKILL.md
spline-3d-integration,"Use when adding interactive 3D scenes from Spline.design to web projects, including React embedding and runtime control API.",lib/antigravity-awesome-skills/skills/spline-3d-integration/SKILL.md
supabase-nextjs,Next.js with Supabase and Drizzle ORM,lib/alinaqi-claude-bootstrap/skills/supabase-nextjs/SKILL.md
trpc-fullstack,"Build end-to-end type-safe APIs with tRPC — routers, procedures, middleware, subscriptions, and Next.js/React integration patterns.",lib/antigravity-awesome-skills/skills/trpc-fullstack/SKILL.md
ui-mobile,"Mobile UI patterns - React Native, iOS/Android, touch targets",lib/alinaqi-claude-bootstrap/skills/ui-mobile/SKILL.md
vercel-ai-sdk-expert,"Expert in the Vercel AI SDK. Covers Core API (generateText, streamText), UI hooks (useChat, useCompletion), tool calling, and streaming UI components with React and Next.js.",lib/antigravity-awesome-skills/skills/vercel-ai-sdk-expert/SKILL.md
vercel-react-best-practices,"React and Next.js performance optimization guidelines from Vercel Engineering. This skill should be used when writing, reviewing, or refactoring React/Next.js code to ensure optimal performance patterns. Triggers on tasks involving React components, Next.js pages, data fetching, bundle optimization, or performance improvements.",lib/Charlie85270-Dorothy/.agents/skills/vercel-react-best-practices/SKILL.md
zod-validation-expert,"Expert in Zod — TypeScript-first schema validation. Covers parsing, custom errors, refinements, type inference, and integration with React Hook Form, Next.js, and tRPC.",lib/antigravity-awesome-skills/skills/zod-validation-expert/SKILL.md
