skill_id,description,score,phase
hig-components-system,"Apple HIG guidance for system experience components: widgets, live activities, notifications, complications, home screen quick actions, top shelf, watch faces, app clips, and app shortcuts. Use when asked about: ""widget design"", ""live activity"", ""notification design"", ""complication"", ""home screen quick action"", ""top shelf"", ""watch face"", ""app clip"", ""app shortcut"", ""system experience"". Also use when the user says ""how do I design a widget,"" ""what should my notification look like,"" ""how do Live Activities work,"" ""should I make an App Clip,"" or asks about surfaces outside the main app. Cross-references: hig-components-status for progress in widgets, hig-inputs for interaction patterns, hig-technologies for Siri and system integration.",100,4
hig-foundations,"Apple Human Interface Guidelines design foundations. Use this skill when the user asks about ""HIG color"", ""Apple typography"", ""SF Symbols"", ""dark mode guidelines"", ""accessible design"", ""Apple design foundations"", ""app icon"", ""layout guidelines"", ""materials"", ""motion"", ""privacy"", ""right to left"", ""RTL"", ""inclusive design"", branding, images, spatial layout, or writing style. Also use when the user says ""my colors look wrong in dark mode"", ""what font should I use"", ""is my app accessible enough"", ""how do I support Dynamic Type"", ""what contrast ratio do I need"", ""how do I pick system colors"", or ""my icons don't match the system style"". Cross-references: hig-platforms for platform-specific guidance, hig-patterns for interaction patterns, hig-components-layout for structural components, hig-components-content for display.",100,4
hig-patterns,"Apple Human Interface Guidelines interaction and UX patterns. Use this skill when the user asks about ""onboarding flow"", ""user onboarding"", ""app launch"", ""loading state"", ""drag and drop"", ""search pattern"", ""settings design"", ""notifications"", ""modality"", ""multitasking"", ""feedback pattern"", ""haptics"", ""undo redo"", ""file management"", data entry, sharing, collaboration, full screen, audio, video, haptic feedback, ratings, printing, help, or account management in Apple apps. Also use when the user says ""how should onboarding work"", ""my app takes too long to load"", ""should I use a modal here"", ""how do I handle errors"", ""when should I ask for permissions"", ""how to show progress"", or ""what's the right way to confirm a delete"". Cross-references: hig-foundations for underlying principles, hig-platforms for platform specifics, hig-components-layout for navigation, hig-components-content for data display.",100,4
hig-platforms,"Apple Human Interface Guidelines for platform-specific design. Use this skill when the user asks about ""designing for iOS"", ""iPad app design"", ""macOS design"", ""tvOS"", ""visionOS"", ""watchOS"", ""Apple platform"", ""which platform"", platform differences, platform-specific conventions, or multi-platform app design. Also use when the user says ""should I design differently for iPad vs iPhone"", ""how does my app work on visionOS"", ""what's different about macOS apps"", ""porting my app to another platform"", ""universal app design"", or ""what input methods does this platform use"". Cross-references: hig-foundations for shared design foundations, hig-patterns for interaction patterns, hig-components-layout for navigation structures, hig-components-content for content display.",100,4
hig-project-context,"Create or update a shared Apple design context document that other HIG skills use to tailor guidance. Use when the user says ""set up my project context,"" ""what platforms am I targeting,"" ""configure HIG settings,"" or when starting a new Apple platform project. Also activates when other HIG skills need project context but none exists yet. This skill creates .claude/apple-design-context.md so that hig-foundations, hig-platforms, hig-components-*, hig-inputs, and hig-technologies can provide targeted advice without repetitive questions.",100,4
ios-debugger-agent,Debug the current iOS project on a booted simulator with XcodeBuildMCP.,100,4
ios-design-guidelines,"Apple Human Interface Guidelines for iPhone. Use when building, reviewing, or refactoring SwiftUI/UIKit interfaces for iOS. Triggers on tasks involving iPhone UI, iOS components, accessibility, Dynamic Type, Dark Mode, or HIG compliance.",100,4
ios-developer,"Develop native iOS applications with Swift/SwiftUI. Masters iOS 18, SwiftUI, UIKit integration, Core Data, networking, and App Store optimization.",100,4
ios-simulator-skill,"22 production-ready scripts for iOS app testing, building, and automation. Provides semantic UI navigation, build automation, accessibility testing, and simulator lifecycle management. Optimized for AI agents with minimal token output.",100,4
macos-menubar-tuist-app,"Build, refactor, or review SwiftUI macOS menubar apps that use Tuist.",100,4
macos-spm-app-packaging,"Scaffold, build, sign, and package SwiftPM macOS apps without Xcode projects.",100,4
swift-concurrency-expert,Review and fix Swift concurrency issues such as actor isolation and Sendable violations.,100,4
swift-nio,"Expert guidance on SwiftNIO best practices, patterns, and implementation. Use when developers mention: (1) SwiftNIO, NIO, ByteBuffer, Channel, ChannelPipeline, ChannelHandler, EventLoop, NIOAsyncChannel, or NIOFileSystem, (2) EventLoopFuture, ServerBootstrap, or DatagramBootstrap, (3) TCP/UDP server or client implementation, (4) ByteToMessageDecoder or wire protocol codecs, (5) binary protocol parsing or serialization, (6) blocking the event loop issues.",100,4
swift-patterns,"Review, refactor, or build SwiftUI features with correct state management, modern API usage, optimal view composition, navigation patterns, performance optimization, and testing best practices.",100,4
swiftui-liquid-glass,Implement or review SwiftUI Liquid Glass APIs with correct fallbacks and modifier order.,100,4
swiftui-performance-audit,Audit SwiftUI performance issues from code review and profiling evidence.,100,4
swiftui-view-refactor,"Refactor SwiftUI views into smaller components with stable, explicit data flow.",100,4
swiftui-wcag-accessibility-auditor,"Audit SwiftUI iOS feature code for accessibility against WCAG 2.2 Level A/AA and return patch-ready fixes. Use when reviewing SwiftUI views/screens (including auth, forms, settings, and custom controls) and you need both standards traceability (WCAG + WCAG2Mobile interpretation) and practical, minimal code changes in a concise priority-grouped Markdown format with user follow-up checks for code-indeterminate behavior.",100,4
wendy,"Expert guidance on building and deploying apps to WendyOS edge devices. Use when developers mention: (1) Wendy or WendyOS, (2) wendy CLI commands, (3) wendy.json or entitlements, (4) deploying apps to edge devices, (5) remote debugging Swift on ARM64, (6) NVIDIA Jetson or Raspberry Pi apps, (7) cross-compiling Swift for ARM64.",100,4
