"id","description","path","triggers","src","primary_hub","assigned_hubs","match_score","is_primary"
"analyzing-powershell-script-block-logging",">-","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-powershell-script-block-logging/SKILL.md","analyzing;powershell;script;block;logging","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","6","True"
"analyzing-prefetch-files-for-execution-history","Parse Windows Prefetch files to determine program execution history including run counts, timestamps, and referenced files for forensic investigation.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-prefetch-files-for-execution-history/SKILL.md","analyzing;prefetch;files;for;execution","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"analyzing-usb-device-connection-history","Investigate USB device connection history from Windows registry, event logs, and setupapi logs to track removable media usage and potential data exfiltration.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-usb-device-connection-history/SKILL.md","analyzing;usb;device;connection;history","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"analyzing-windows-amcache-artifacts",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-amcache-artifacts/SKILL.md","analyzing;windows;amcache;artifacts","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"analyzing-windows-event-logs-in-splunk",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-event-logs-in-splunk/SKILL.md","analyzing;windows;event;logs;in","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"analyzing-windows-lnk-files-for-artifacts","Parse Windows LNK shortcut files to extract target paths, timestamps, volume information, and machine identifiers for forensic timeline reconstruction.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-lnk-files-for-artifacts/SKILL.md","analyzing;windows;lnk;files;for","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"analyzing-windows-registry-for-artifacts","Extract and analyze Windows Registry hives to uncover user activity, installed software, autostart entries, and evidence of system compromise.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-registry-for-artifacts/SKILL.md","analyzing;windows;registry;for;artifacts","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"analyzing-windows-shellbag-artifacts","Analyze Windows Shellbag registry artifacts to reconstruct folder browsing activity, detect access to removable media and network shares, and establish user interaction with directories even after deletion using SBECmd and ShellBags Explorer.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-shellbag-artifacts/SKILL.md","analyzing;windows;shellbag;artifacts","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","6","True"
"apify-actorization","Actorization converts existing software into reusable serverless applications compatible with the Apify platform. Actors are programs packaged as Docker images that accept well-defined JSON input, perform an action, and optionally produce structured JSON output.","skill-manage/src/antigravity-awesome-skills/skills/apify-actorization/SKILL.md","apify;actorization","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"apify-brand-reputation-monitoring","Scrape reviews, ratings, and brand mentions from multiple platforms using Apify Actors.","skill-manage/src/antigravity-awesome-skills/skills/apify-brand-reputation-monitoring/SKILL.md","apify;brand;reputation;monitoring","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"appinsights-instrumentation","Guidance for instrumenting webapps with Azure Application Insights. Provides telemetry patterns, SDK setup, and configuration references. WHEN: how to instrument app, App Insights SDK, telemetry patterns, what is App Insights, Application Insights guidance, instrumentation examples, APM best practices.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/appinsights-instrumentation/SKILL.md","appinsights;instrumentation","external:microsoft-skills","devops/cloud","devops/cloud","4","True"
"application-performance-performance-optimization","Optimize end-to-end application performance with profiling, observability, and backend/frontend tuning. Use when coordinating performance optimization across the stack.","skill-manage/src/antigravity-awesome-skills/skills/application-performance-performance-optimization/SKILL.md","application;performance;performance;optimization","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"archive","Archive session learnings, debugging solutions, and deployment logs to .archive/yyyy-mm-dd/ as indexed markdown with searchable tags. Use when completing a significant task, resolving a tricky bug, deploying, or when the user says \""archive this\"". Maintains .archive/MEMORY.md index for cross-session knowledge reuse.","skill-manage/src/ReScienceLab-opc-skills/skills/archive/SKILL.md","archive","external:ReScienceLab-opc-skills","devops/cloud","devops/cloud","4","True"
"auditing-aws-s3-bucket-permissions",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-aws-s3-bucket-permissions/SKILL.md","auditing;aws;s3;bucket;permissions","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"auditing-azure-active-directory-configuration",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-azure-active-directory-configuration/SKILL.md","auditing;azure;active;directory;configuration","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"auditing-cloud-with-cis-benchmarks",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-cloud-with-cis-benchmarks/SKILL.md","auditing;cloud;with;cis;benchmarks","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","5","True"
"auditing-gcp-iam-permissions",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-gcp-iam-permissions/SKILL.md","auditing;gcp;iam;permissions","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"auditing-terraform-infrastructure-for-security",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-terraform-infrastructure-for-security/SKILL.md","auditing;terraform;infrastructure;for;security","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","8","True"
"aws-aurora","AWS Aurora Serverless v2, RDS Proxy, Data API, connection pooling","skill-manage/src/alinaqi-claude-bootstrap/skills/aws-aurora/SKILL.md","aws;aurora","external:alinaqi-claude-bootstrap","devops/cloud","devops/cloud","8","True"
"aws-cdk-development","AWS Cloud Development Kit (CDK) expert for building cloud infrastructure with TypeScript/Python. Use when creating CDK stacks, defining CDK constructs, implementing infrastructure as code, or when the user mentions CDK, CloudFormation, IaC, cdk synth, cdk deploy, or wants to define AWS infrastructure programmatically. Covers CDK app structure, construct patterns, stack composition, and deployment workflows.","skill-manage/src/zxkane-aws-skills/plugins/aws-cdk/skills/aws-cdk-development/SKILL.md","aws;cdk;development","external:zxkane-aws-skills","devops/cloud","devops/cloud","12","True"
"aws-compliance-checker","Automated compliance checking against CIS, PCI-DSS, HIPAA, and SOC 2 benchmarks","skill-manage/src/antigravity-awesome-skills/skills/security/aws-compliance-checker/SKILL.md","aws;compliance;checker","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"aws-cost-cleanup","Automated cleanup of unused AWS resources to reduce costs","skill-manage/src/antigravity-awesome-skills/skills/aws-cost-cleanup/SKILL.md","aws;cost;cleanup","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"aws-cost-operations","AWS cost optimization, monitoring, and operational excellence expert. Use when analyzing AWS bills, estimating costs, setting up CloudWatch alarms, querying logs, auditing CloudTrail activity, or assessing security posture. Essential when user mentions AWS costs, spending, billing, budget, pricing, CloudWatch, observability, monitoring, alerting, CloudTrail, audit, or wants to optimize AWS infrastructure costs and operational efficiency.","skill-manage/src/zxkane-aws-skills/plugins/aws-cost-ops/skills/aws-cost-operations/SKILL.md","aws;cost;operations","external:zxkane-aws-skills","devops/cloud","devops/cloud","16","True"
"aws-cost-optimizer","Comprehensive AWS cost analysis and optimization recommendations using AWS CLI and Cost Explorer","skill-manage/src/antigravity-awesome-skills/skills/aws-cost-optimizer/SKILL.md","aws;cost;optimizer","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"aws-dynamodb","AWS DynamoDB single-table design, GSI patterns, SDK v3 TypeScript/Python","skill-manage/src/alinaqi-claude-bootstrap/skills/aws-dynamodb/SKILL.md","aws;dynamodb","external:alinaqi-claude-bootstrap","devops/cloud","devops/cloud","4","True"
"aws-iam-best-practices","IAM policy review, hardening, and least privilege implementation","skill-manage/src/antigravity-awesome-skills/skills/security/aws-iam-best-practices/SKILL.md","aws;iam;best;practices","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"aws-serverless","Proper Lambda function structure with error handling","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-devops-cloud/skills/aws-serverless/SKILL.md","aws;serverless","external:antigravity-awesome-skills","devops/cloud","devops/cloud","17","True"
"aws-skills","AWS development with infrastructure automation and cloud architecture patterns","skill-manage/src/antigravity-awesome-skills/skills/aws-skills/SKILL.md","aws;skills","external:antigravity-awesome-skills","devops/cloud","devops/cloud","8","True"
"azd-deployment","Deploy containerized frontend + backend applications to Azure Container Apps with remote builds, managed identity, and idempotent infrastructure.","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-azure-ai-cloud/skills/azd-deployment/SKILL.md","azd;deployment","external:antigravity-awesome-skills","devops/cloud","devops/cloud","17","True"
"azure-ai","Use for Azure AI: Search, Speech, OpenAI, Document Intelligence. Helps with search, vector/hybrid search, speech-to-text, text-to-speech, transcription, OCR. WHEN: AI Search, query search, vector search, hybrid search, semantic search, speech-to-text, text-to-speech, transcribe, OCR, convert text to speech.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-ai/SKILL.md","azure;ai","external:microsoft-skills","devops/cloud","devops/cloud","4","True"
"azure-ai-document-intelligence-ts","Extract text, tables, and structured data from documents using prebuilt and custom models.","skill-manage/src/antigravity-awesome-skills/skills/azure-ai-document-intelligence-ts/SKILL.md","azure;ai;document;intelligence;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"azure-ai-openai-dotnet","Azure OpenAI SDK for .NET. Client library for Azure OpenAI and OpenAI services. Use for chat completions, embeddings, image generation, audio transcription, and assistants.","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-azure-ai-cloud/skills/azure-ai-openai-dotnet/SKILL.md","azure;ai;openai;dotnet","external:antigravity-awesome-skills","devops/cloud","devops/cloud","9","True"
"azure-ai-projects-ts","High-level SDK for Azure AI Foundry projects with agents, connections, deployments, and evaluations.","skill-manage/src/antigravity-awesome-skills/skills/azure-ai-projects-ts/SKILL.md","azure;ai;projects;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","6","True"
"azure-ai-translation-ts","Build translation applications using Azure Translation SDKs for JavaScript (@azure-rest/ai-translation-text, @azure-rest/ai-translation-document). Use when implementing text translation, transliteration, language detection, or batch document translation.","skill-manage/src/microsoft-skills/.github/plugins/azure-sdk-typescript/skills/azure-ai-translation-ts/SKILL.md","azure;ai;translation;ts","external:microsoft-skills","devops/cloud","devops/cloud","6","True"
"azure-ai-voicelive-ts","|","skill-manage/src/microsoft-skills/.github/plugins/azure-sdk-typescript/skills/azure-ai-voicelive-ts/SKILL.md","azure;ai;voicelive;ts","external:microsoft-skills","devops/cloud","devops/cloud","4","True"
"azure-appconfiguration-ts","Centralized configuration management with feature flags and dynamic refresh.","skill-manage/src/antigravity-awesome-skills/skills/azure-appconfiguration-ts/SKILL.md","azure;appconfiguration;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"azure-cloud-migrate","Assess and migrate cross-cloud workloads to Azure with migration reports and code conversion guidance. Supports AWS, GCP, and other providers. WHEN: migrate Lambda to Azure Functions, migrate AWS to Azure, Lambda migration assessment, convert AWS serverless to Azure, migration readiness report, migrate from AWS, migrate from GCP, cross-cloud migration.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-cloud-migrate/SKILL.md","azure;cloud;migrate","external:microsoft-skills","devops/cloud","devops/cloud","25","True"
"azure-compute","Azure VM and VMSS router for recommendations, pricing, autoscale, orchestration, and connectivity troubleshooting. WHEN: Azure VM, VMSS, scale set, recommend, compare, server, website, burstable, lightweight, VM family, workload, GPU, learning, simulation, dev/test, backend, autoscale, load balancer, Flexible orchestration, Uniform orchestration, cost estimate, connect, refused, Linux, black screen, reset password, reach VM, port 3389, NSG, troubleshoot.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-compute/SKILL.md","azure;compute","external:microsoft-skills","devops/cloud","devops/cloud","8","True"
"azure-cosmosdb","Azure Cosmos DB partition keys, consistency levels, change feed, SDK patterns","skill-manage/src/alinaqi-claude-bootstrap/skills/azure-cosmosdb/SKILL.md","azure;cosmosdb","external:alinaqi-claude-bootstrap","devops/cloud","devops/cloud","4","True"
"azure-cosmos-ts","|","skill-manage/src/microsoft-skills/.github/plugins/azure-sdk-typescript/skills/azure-cosmos-ts/SKILL.md","azure;cosmos;ts","external:microsoft-skills","devops/cloud","devops/cloud","4","True"
"azure-deploy","Execute Azure deployments for ALREADY-PREPARED applications that have existing .azure/plan.md and infrastructure files. DO NOT use this skill when the user asks to CREATE a new application — use azure-prepare instead. This skill runs azd up, azd deploy, terraform apply, and az deployment commands with built-in error recovery. Requires .azure/plan.md from azure-prepare and validated status from azure-validate. WHEN: \""run azd up\"", \""run azd deploy\"", \""execute deployment\"", \""push to production\"", \""push to cloud\"", \""go live\"", \""ship it\"", \""bicep deploy\"", \""terraform apply\"", \""publish to Azure\"", \""launch on Azure\"". DO NOT USE WHEN: \""create and deploy\"", \""build and deploy\"", \""create a new app\"", \""set up infrastructure\"", \""create and deploy to Azure using Terraform\"" — use azure-prepare for these.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-deploy/SKILL.md","azure;deploy","external:microsoft-skills","devops/cloud","devops/cloud","16","True"
"azure-devops","|","skill-manage/src/sanjay3290-ai-skills/skills/azure-devops/SKILL.md","azure;devops","external:sanjay3290-ai-skills","devops/cloud","devops/cloud","8","True"
"azure-enterprise-infra-planner","Architect and provision enterprise Azure infrastructure from workload descriptions. For cloud architects and platform engineers planning networking, identity, security, compliance, and multi-resource topologies with WAF alignment. Generates Bicep or Terraform directly (no azd). WHEN: 'plan Azure infrastructure', 'architect Azure landing zone', 'design hub-spoke network', 'plan multi-region DR topology', 'set up VNets firewalls and private endpoints', 'subscription-scope Bicep deployment'. PREFER azure-prepare FOR app-centric workflows.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-enterprise-infra-planner/SKILL.md","azure;enterprise;infra;planner","external:microsoft-skills","devops/cloud","devops/cloud","16","True"
"azure-functions","Modern .NET execution model with process isolation","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-azure-ai-cloud/skills/azure-functions/SKILL.md","azure;functions","external:antigravity-awesome-skills","devops/cloud","devops/cloud","9","True"
"azure-identity-ts","Authenticate to Azure services with various credential types.","skill-manage/src/antigravity-awesome-skills/skills/azure-identity-ts/SKILL.md","azure;identity;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"azure-keyvault-keys-ts","Manage cryptographic keys using Azure Key Vault Keys SDK for JavaScript (@azure/keyvault-keys). Use when creating, encrypting/decrypting, signing, or rotating keys.","skill-manage/src/antigravity-awesome-skills/skills/azure-keyvault-keys-ts/SKILL.md","azure;keyvault;keys;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","100","True"
"azure-keyvault-secrets-ts","Manage secrets using Azure Key Vault Secrets SDK for JavaScript (@azure/keyvault-secrets). Use when storing and retrieving application secrets or configuration values.","skill-manage/src/antigravity-awesome-skills/skills/azure-keyvault-secrets-ts/SKILL.md","azure;keyvault;secrets;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","100","True"
"azure-mgmt-applicationinsights-dotnet","Azure Application Insights SDK for .NET. Application performance monitoring and observability resource management.","skill-manage/src/antigravity-awesome-skills/skills/azure-mgmt-applicationinsights-dotnet/SKILL.md","azure;mgmt;applicationinsights;dotnet","external:antigravity-awesome-skills","devops/cloud","devops/cloud","12","True"
"azure-mgmt-arizeaiobservabilityeval-dotnet","Azure Resource Manager SDK for Arize AI Observability and Evaluation (.NET).","skill-manage/src/antigravity-awesome-skills/skills/azure-mgmt-arizeaiobservabilityeval-dotnet/SKILL.md","azure;mgmt;arizeaiobservabilityeval;dotnet","external:antigravity-awesome-skills","devops/cloud","devops/cloud","8","True"
"azure-mgmt-weightsandbiases-dotnet","Azure Weights & Biases SDK for .NET. ML experiment tracking and model management via Azure Marketplace. Use for creating W&B instances, managing SSO, marketplace integration, and ML observability.","skill-manage/src/antigravity-awesome-skills/skills/azure-mgmt-weightsandbiases-dotnet/SKILL.md","azure;mgmt;weightsandbiases;dotnet","external:antigravity-awesome-skills","devops/cloud","devops/cloud","8","True"
"azure-monitor-opentelemetry-ts","Auto-instrument Node.js applications with distributed tracing, metrics, and logs.","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-azure-ai-cloud/skills/azure-monitor-opentelemetry-ts/SKILL.md","azure;monitor;opentelemetry;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","9","True"
"azure-prepare","Prepare Azure apps for deployment (infra Bicep/Terraform, azure.yaml, Dockerfiles). Use for create/modernize or create+deploy; not cross-cloud migration (use azure-cloud-migrate). WHEN: \""create app\"", \""build web app\"", \""create API\"", \""create serverless HTTP API\"", \""create frontend\"", \""create back end\"", \""build a service\"", \""modernize application\"", \""update application\"", \""add authentication\"", \""add caching\"", \""host on Azure\"", \""create and deploy\"", \""deploy to Azure\"", \""deploy to Azure using Terraform\"", \""deploy to Azure App Service\"", \""deploy to Azure App Service using Terraform\"", \""deploy to Azure Container Apps\"", \""deploy to Azure Container Apps using Terraform\"", \""generate Terraform\"", \""generate Bicep\"", \""function app\"", \""timer trigger\"", \""service bus trigger\"", \""event-driven function\"", \""containerized Node.js app\"", \""social media app\"", \""static portfolio website\"", \""todo list with frontend and API\"", \""prepare my Azure application to use Key Vault\"", \""managed identity\"".","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-prepare/SKILL.md","azure;prepare","external:microsoft-skills","devops/cloud","devops/cloud","16","True"
"azure-quotas","Check/manage Azure quotas and usage across providers. For deployment planning, capacity validation, region selection. WHEN: \""check quotas\"", \""service limits\"", \""current usage\"", \""request quota increase\"", \""quota exceeded\"", \""validate capacity\"", \""regional availability\"", \""provisioning limits\"", \""vCPU limit\"", \""how many vCPUs available in my subscription\"".","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-quotas/SKILL.md","azure;quotas","external:microsoft-skills","devops/cloud","devops/cloud","8","True"
"azure-rbac","Helps users find the right Azure RBAC role for an identity with least privilege access, then generate CLI commands and Bicep code to assign it. Also provides guidance on permissions required to grant roles. WHEN: bicep for role assignment, what role should I assign, least privilege role, RBAC role for, role to read blobs, role for managed identity, custom role definition, assign role to identity, what role do I need to grant access, permissions to assign roles.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-rbac/SKILL.md","azure;rbac","external:microsoft-skills","devops/cloud","devops/cloud","4","True"
"azure-resource-visualizer","Analyze Azure resource groups and generate detailed Mermaid architecture diagrams showing the relationships between individual resources. WHEN: create architecture diagram, visualize Azure resources, show resource relationships, generate Mermaid diagram, analyze resource group, diagram my resources, architecture visualization, resource topology, map Azure infrastructure.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-resource-visualizer/SKILL.md","azure;resource;visualizer","external:microsoft-skills","devops/cloud","devops/cloud","8","True"
"azure-search-documents-ts","Build search applications with vector, hybrid, and semantic search capabilities.","skill-manage/src/antigravity-awesome-skills/skills/azure-search-documents-ts/SKILL.md","azure;search;documents;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"azure-servicebus-ts","Enterprise messaging with queues, topics, and subscriptions.","skill-manage/src/antigravity-awesome-skills/skills/azure-servicebus-ts/SKILL.md","azure;servicebus;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"azure-validate","Pre-deployment validation for Azure readiness. Run deep checks on configuration, infrastructure (Bicep or Terraform), permissions, and prerequisites before deploying. WHEN: validate my app, check deployment readiness, run preflight checks, verify configuration, check if ready to deploy, validate azure.yaml, validate Bicep, test before deploying, troubleshoot deployment errors, validate Azure Functions, validate function app, validate serverless deployment.","skill-manage/src/microsoft-skills/.github/plugins/azure-skills/skills/azure-validate/SKILL.md","azure;validate","external:microsoft-skills","devops/cloud","devops/cloud","20","True"
"azure-web-pubsub-ts","Real-time messaging with WebSocket connections and pub/sub patterns.","skill-manage/src/antigravity-awesome-skills/skills/azure-web-pubsub-ts/SKILL.md","azure;web;pubsub;ts","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"bash-defensive-patterns","Master defensive Bash programming techniques for production-grade scripts. Use when writing robust shell scripts, CI/CD pipelines, or system utilities requiring fault tolerance and safety.","skill-manage/src/antigravity-awesome-skills/skills/bash-defensive-patterns/SKILL.md","bash;defensive;patterns","external:antigravity-awesome-skills","devops/cloud","devops/cloud","16","True"
"bash-linux","Bash/Linux terminal patterns. Critical commands, piping, error handling, scripting. Use when working on macOS or Linux systems.","skill-manage/src/antigravity-awesome-skills/plugins/antigravity-bundle-devops-cloud/skills/bash-linux/SKILL.md","bash;linux","external:antigravity-awesome-skills","devops/cloud","devops/cloud","13","True"
"bash-pro","Master of defensive Bash scripting for production automation, CI/CD","skill-manage/src/antigravity-awesome-skills/skills/bash-pro/SKILL.md","bash;pro","external:antigravity-awesome-skills","devops/cloud","devops/cloud","12","True"
"bats-testing-patterns","Master Bash Automated Testing System (Bats) for comprehensive shell script testing. Use when writing tests for shell scripts, CI/CD pipelines, or requiring test-driven development of shell utilities.","skill-manage/src/antigravity-awesome-skills/skills/bats-testing-patterns/SKILL.md","bats;testing;patterns","external:antigravity-awesome-skills","devops/cloud","devops/cloud","16","True"
"bazel-build-optimization","Optimize Bazel builds for large-scale monorepos. Use when configuring Bazel, implementing remote execution, or optimizing build performance for enterprise codebases.","skill-manage/src/antigravity-awesome-skills/skills/bazel-build-optimization/SKILL.md","bazel;build;optimization","external:antigravity-awesome-skills","devops/cloud","devops/cloud","4","True"
"building-adversary-infrastructure-tracking-system","Build an automated system to track adversary infrastructure using passive DNS, certificate transparency, WHOIS data, and IP enrichment to map and monitor threat actor command-and-control networks.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-adversary-infrastructure-tracking-system/SKILL.md","building;adversary;infrastructure;tracking;system","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
"building-c2-infrastructure-with-sliver-framework","Build and configure a resilient command-and-control infrastructure using BishopFox's Sliver C2 framework with redirectors, HTTPS listeners, and multi-operator support for authorized red team engagements.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-c2-infrastructure-with-sliver-framework/SKILL.md","building;c2;infrastructure;with;sliver","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","6","True"
"building-cloud-siem-with-sentinel",">","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-cloud-siem-with-sentinel/SKILL.md","building;cloud;siem;with;sentinel","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","5","True"
"building-identity-federation-with-saml-azure-ad","Establish SAML 2.0 identity federation between on-premises Active Directory and Azure AD (Microsoft Entra ID) for seamless cross-domain authentication and SSO to cloud applications.","skill-manage/src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-identity-federation-with-saml-azure-ad/SKILL.md","building;identity;federation;with;saml","external:mukul975-Anthropic-Cybersecurity-Skills","devops/cloud","devops/cloud","4","True"
