skill_id,description,src_path
junta-leiloeiros,"Coleta e consulta dados de leiloeiros oficiais de todas as 27 Juntas Comerciais do Brasil. Scraper multi-UF, banco SQLite, API FastAPI e exportacao CSV/JSON.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/junta-leiloeiros/SKILL.md
matlab,"MATLAB and GNU Octave numerical computing for matrix operations, data analysis, visualization, and scientific computing. Use when writing MATLAB/Octave scripts for linear algebra, signal processing, image processing, differential equations, optimization, statistics, or creating scientific visualizations. Also use when the user needs help with MATLAB syntax, functions, or wants to convert between MATLAB and Python code. Scripts can be executed with MATLAB or the open-source GNU Octave interpreter.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/matlab/SKILL.md
n8n-code-python,"Write Python code in n8n Code nodes. Use when writing Python in n8n, using _input/_json/_node syntax, working with standard library, or need to understand Python limitations in n8n Code nodes.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/n8n-code-python/SKILL.md
networkx,"Comprehensive toolkit for creating, analyzing, and visualizing complex networks and graphs in Python. Use when working with network/graph data structures, analyzing relationships between entities, computing graph algorithms (shortest paths, centrality, clustering), detecting communities, generating synthetic networks, or visualizing network topologies. Applicable to social networks, biological networks, transportation systems, citation networks, and any domain involving pairwise relationships.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/networkx/SKILL.md
omero-integration,"Microscopy data management platform. Access images via Python, retrieve datasets, analyze pixels, manage ROIs/annotations, batch processing, for high-content screening and microscopy workflows.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/omero-integration/SKILL.md
pipecat-friday-agent,"Build a low-latency, Iron Man-inspired tactical voice assistant (F.R.I.D.A.Y.) using Pipecat, Gemini, and OpenAI.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/pipecat-friday-agent/SKILL.md
pubmed-database,"Direct REST API access to PubMed. Advanced Boolean/MeSH queries, E-utilities API, batch processing, citation management. For Python workflows, prefer biopython (Bio.Entrez). Use this for direct HTTP/REST work or custom API implementations.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/pubmed-database/SKILL.md
pydeseq2,"Differential gene expression analysis (Python DESeq2). Identify DE genes from bulk RNA-seq counts, Wald tests, FDR correction, volcano/MA plots, for RNA-seq analysis.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/pydeseq2/SKILL.md
python,"Python development with ruff, mypy, pytest - TDD and type safety",lib/alinaqi-claude-bootstrap/skills/python/SKILL.md
python-development-python-scaffold,"You are a Python project architecture expert specializing in scaffolding production-ready Python applications. Generate complete project structures with modern tooling (uv, FastAPI, Django), type hint",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/python-development-python-scaffold/SKILL.md
python-fastapi-development,"Python FastAPI backend development with async patterns, SQLAlchemy, Pydantic, authentication, and production API patterns.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/python-fastapi-development/SKILL.md
python-ocr-backend-integration,python ocr uackend integration,lib/kreuzberg-dev-kreuzberg/.ai-rulez/domains/ocr-integration/skills/python-ocr-backend-integration/SKILL.md
python-packaging,"Comprehensive guide to creating, structuring, and distributing Python packages using modern packaging tools, pyproject.toml, and publishing to PyPI.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/python-packaging/SKILL.md
python-patterns,"Python-specific design patterns and best practices including protocols, dataclasses, context managers, decorators, async/await, type hints, and package organization. Use when working with Python code to apply Pythonic patterns.",lib/affaan-m-everything-claude-code/.kiro/skills/python-patterns/SKILL.md
python-performance-optimization,"Profile and optimize Python code using cProfile, memory profilers, and performance best practices. Use when debugging slow Python code, optimizing bottlenecks, or improving application performance.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/python-performance-optimization/SKILL.md
python-plugin-wrapper,python plugin wrapper,lib/kreuzberg-dev-kreuzberg/.ai-rulez/domains/plugin-system/skills/python-plugin-wrapper/SKILL.md
python-pro,"Master Python 3.12+ with modern features, async programming, performance optimization, and production-ready practices. Expert in the latest Python ecosystem including uv, ruff, pydantic, and FastAPI.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/python-pro/SKILL.md
pyzotero,"Interact with Zotero reference management libraries using the pyzotero Python client. Retrieve, create, update, and delete items, collections, tags, and attachments via the Zotero Web API v3. Use this skill when working with Zotero libraries programmatically, managing bibliographic references, exporting citations, searching library contents, uploading PDF attachments, or building research automation workflows that integrate with Zotero.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/pyzotero/SKILL.md
scikit-learn,"Machine learning in Python with scikit-learn. Use when working with supervised learning (classification, regression), unsupervised learning (clustering, dimensionality reduction), model evaluation, hyperparameter tuning, preprocessing, or building ML pipelines. Provides comprehensive reference documentation for algorithms, preprocessing techniques, pipelines, and best practices.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/scikit-learn/SKILL.md
scikit-survival,"Comprehensive toolkit for survival analysis and time-to-event modeling in Python using scikit-survival. Use this skill when working with censored survival data, performing time-to-event analysis, fitting Cox models, Random Survival Forests, Gradient Boosting models, or Survival SVMs, evaluating survival predictions with concordance index or Brier score, handling competing risks, or implementing any survival analysis workflow with the scikit-survival library.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/scikit-survival/SKILL.md
simpy,"Process-based discrete-event simulation framework in Python. Use this skill when building simulations of systems with processes, queues, resources, and time-based events such as manufacturing systems, service operations, network traffic, logistics, or any system where entities interact with shared resources over time.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/simpy/SKILL.md
supabase-python,FastAPI with Supabase and SQLAlchemy/SQLModel,lib/alinaqi-claude-bootstrap/skills/supabase-python/SKILL.md
uniprot-database,"Direct REST API access to UniProt. Protein searches, FASTA retrieval, ID mapping, Swiss-Prot/TrEMBL. For Python workflows with multiple databases, prefer bioservices (unified interface to 40+ services). Use this for direct HTTP/REST work or UniProt-specific control.",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/uniprot-database/SKILL.md
using-tmux-for-interactive-commands,"Use when you need to run interactive CLI tools (vim, git rebase -i, Python REPL, etc.) that require real-time input/output - provides tmux-based approach for controlling interactive sessions through detached sessions and send-keys",lib/obra-superpowers-lab/skills/using-tmux-for-interactive-commands/SKILL.md
xvary-stock-research,"Thesis-driven equity analysis from public SEC EDGAR and market data; /analyze, /score, /compare workflows with bundled Python tools (Claude Code, Cursor, Codex).",lib/sickn33-antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/xvary-stock-research/SKILL.md
zarr-python,"Chunked N-D arrays for cloud storage. Compressed arrays, parallel I/O, S3/GCS integration, NumPy/Dask/Xarray compatible, for large-scale scientific computing pipelines.",lib/k-dense-ai-claude-scientific-skills/scientific-skills/zarr-python/SKILL.md
