skill_id,description,src_path
pathml,"Full-featured computational pathology toolkit. Use for advanced WSI analysis including multiplexed immunofluorescence (CODEX, Vectra), nucleus segmentation, tissue graph construction, and ML model training on pathology data. Supports 160+ slide formats. For simple tile extraction from H&E slides, histolab may be simpler.",src/K-Dense-AI-claude-scientific-skills/scientific-skills/pathml/SKILL.md
pytorch-lightning,"Deep learning framework (PyTorch Lightning). Organize PyTorch code into LightningModules, configure Trainers for multi-GPU/TPU, implement data pipelines, callbacks, logging (W&B, TensorBoard), distributed training (DDP, FSDP, DeepSpeed), for scalable neural network training.",src/K-Dense-AI-claude-scientific-skills/scientific-skills/pytorch-lightning/SKILL.md
simpo-training,"Simple Preference Optimization for LLM alignment. Reference-free alternative to DPO with better performance (+6.4 points on AlpacaEval 2.0). No reference model needed, more efficient than DPO. Use for preference alignment when want simpler, faster training than DPO/PPO.",src/Orchestra-Research-AI-research-SKILLs/06-post-training/simpo/SKILL.md
tensorboard,"Visualize training metrics, debug models with histograms, compare experiments, visualize model graphs, and profile performance with TensorBoard - Google's ML visualization toolkit",src/Orchestra-Research-AI-research-SKILLs/13-mlops/tensorboard/SKILL.md
timesfm-forecasting,"Zero-shot time series forecasting with Google's TimesFM foundation model. Use for any univariate time series (sales, sensors, energy, vitals, weather) without training a custom model. Supports CSV/DataFrame/array inputs with point forecasts and prediction intervals. Includes a preflight system checker script to verify RAM/GPU before first use.",src/K-Dense-AI-claude-scientific-skills/scientific-skills/timesfm-forecasting/SKILL.md
weights-and-biases,"Track ML experiments with automatic logging, visualize training in real-time, optimize hyperparameters with sweeps, and manage model registry with W&B - collaborative MLOps platform",src/Orchestra-Research-AI-research-SKILLs/13-mlops/weights-and-biases/SKILL.md
pyvene-interventions,"Provides guidance for performing causal interventions on PyTorch models using pyvene's declarative intervention framework. Use when conducting causal tracing, activation patching, interchange intervention training, or testing causal hypotheses about model behavior.",src/Orchestra-Research-AI-research-SKILLs/04-mechanistic-interpretability/pyvene/SKILL.md
gptq,"Post-training 4-bit quantization for LLMs with minimal accuracy loss. Use for deploying large models (70B, 405B) on consumer GPUs, when you need 4× memory reduction with <2% perplexity degradation, or for faster inference (3-4× speedup) vs FP16. Integrates with transformers and PEFT for QLoRA fine-tuning.",src/Orchestra-Research-AI-research-SKILLs/10-optimization/gptq/SKILL.md
knowledge-distillation,"Compress large language models using knowledge distillation from teacher to student models. Use when deploying smaller models with retained performance, transferring GPT-4 capabilities to open-source models, or reducing inference costs. Covers temperature scaling, soft targets, reverse KLD, logit distillation, and MiniLLM training strategies.",src/Orchestra-Research-AI-research-SKILLs/19-emerging-techniques/knowledge-distillation/SKILL.md
model-merging,"Merge multiple fine-tuned models using mergekit to combine capabilities without retraining. Use when creating specialized models by blending domain-specific expertise (math + coding + chat), improving performance beyond single models, or experimenting rapidly with model variants. Covers SLERP, TIES-Merging, DARE, Task Arithmetic, linear merging, and production deployment strategies.",src/Orchestra-Research-AI-research-SKILLs/19-emerging-techniques/model-merging/SKILL.md
model-pruning,"Reduce LLM size and accelerate inference using pruning techniques like Wanda and SparseGPT. Use when compressing models without retraining, achieving 50% sparsity with minimal accuracy loss, or enabling faster inference on hardware accelerators. Covers unstructured pruning, structured pruning, N:M sparsity, magnitude pruning, and one-shot methods.",src/Orchestra-Research-AI-research-SKILLs/19-emerging-techniques/model-pruning/SKILL.md
quantizing-models-bitsandbytes,"Quantizes LLMs to 8-bit or 4-bit for 50-75% memory reduction with minimal accuracy loss. Use when GPU memory is limited, need to fit larger models, or want faster inference. Supports INT8, NF4, FP4 formats, QLoRA training, and 8-bit optimizers. Works with HuggingFace Transformers.",src/Orchestra-Research-AI-research-SKILLs/10-optimization/bitsandbytes/SKILL.md
shap,"Model interpretability and explainability using SHAP (SHapley Additive exPlanations). Use this skill when explaining machine learning model predictions, computing feature importance, generating SHAP plots (waterfall, beeswarm, bar, scatter, force, heatmap), debugging models, analyzing model bias or fairness, comparing models, or implementing explainable AI. Works with tree-based models (XGBoost, LightGBM, Random Forest), deep learning (TensorFlow, PyTorch), linear models, and any black-box model.",src/K-Dense-AI-claude-scientific-skills/scientific-skills/shap/SKILL.md
constitutional-ai,"Anthropic's method for training harmless AI through self-improvement. Two-phase approach - supervised learning with self-critique/revision, then RLAIF (RL from AI Feedback). Use for safety alignment, reducing harmful outputs without human labels. Powers Claude's safety system.",src/Orchestra-Research-AI-research-SKILLs/07-safety-alignment/constitutional-ai/SKILL.md
fine-tuning-openvla-oft,"Fine-tunes and evaluates OpenVLA-OFT and OpenVLA-OFT+ policies for robot action generation with continuous action heads, LoRA adaptation, and FiLM conditioning on LIBERO simulation and ALOHA real-world setups. Use when reproducing OpenVLA-OFT paper results, training custom VLA action heads (L1 or diffusion), deploying server-client inference for ALOHA, or debugging normalization, LoRA merge, and cross-GPU issues.",src/Orchestra-Research-AI-research-SKILLs/18-multimodal/openvla-oft/SKILL.md
nemo-curator,"GPU-accelerated data curation for LLM training. Supports text/image/video/audio. Features fuzzy deduplication (16× faster), quality filtering (30+ heuristics), semantic deduplication, PII redaction, NSFW detection. Scales across GPUs with RAPIDS. Use for preparing high-quality training datasets, cleaning web data, or deduplicating large corpora.",src/Orchestra-Research-AI-research-SKILLs/05-data-processing/nemo-curator/SKILL.md
run-experiment,"Deploy and run ML experiments on local or remote GPU servers. Use when user says ""run experiment"", ""deploy to server"", ""跑实验"", or needs to launch training jobs.",src/wanshuiyin-Auto-claude-code-research-in-sleep/skills/run-experiment/SKILL.md
skypilot-multi-cloud-orchestration,"Multi-cloud orchestration for ML workloads with automatic cost optimization. Use when you need to run training or batch jobs across multiple clouds, leverage spot instances with auto-recovery, or optimize GPU costs across providers.",src/Orchestra-Research-AI-research-SKILLs/09-infrastructure/skypilot/SKILL.md
grpo-rl-training,Expert guidance for GRPO/RL fine-tuning with TRL for reasoning and task-specific model training,src/Orchestra-Research-AI-research-SKILLs/06-post-training/grpo-rl-training/SKILL.md
torchforge-rl-training,"Provides guidance for PyTorch-native agentic RL using torchforge, Meta's library separating infra from algorithms. Use when you want clean RL abstractions, easy algorithm experimentation, or scalable training with Monarch and TorchTitan.",src/Orchestra-Research-AI-research-SKILLs/06-post-training/torchforge/SKILL.md
